,Length,Area,Moment of Inertia,Material,Location,Latitude,Longitude
989,8.18,0.0388261493100264,0.0001256224891870386,Timber,Steinkjer,64.024861,11.4891085
990,1.77,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
991,5.48,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
992,5.55,0.009374757102093645,7.323839226937937e-06,Timber,Støren,63.033639,10.286356
993,5.48,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
994,9.97,0.02395274121225137,4.781115096509043e-05,Timber,Melhus,63.2897753,10.2934154
995,6.87,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
996,1.52,0.004692303892565257,1.8348096516819218e-06,Timber,Melhus,63.2897753,10.2934154
997,2.45,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
998,5.7,0.03922075023186328,0.00012818893739585026,Timber,Støren,63.033639,10.286356
999,3.96,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
